label,accuracy,f1,pred 0,prob 0,test 0,pred 1,prob 1,test 1,pred 2,prob 2,test 2,pred 3,prob 3,test 3,pred 4,prob 4,test 4,pred 5,prob 5,test 5,pred 6,prob 6,test 6,pred 7,prob 7,test 7,pred 8,prob 8,test 8,pred 9,prob 9,test 9,pred10,prob10,test10,pred11,prob11,test11,pred12,prob12,test12,pred13,prob13,test13,pred14,prob14,test14,pred15,prob15,test15,pred16,prob16,test16,pred17,prob17,test17,pred18,prob18,test18,pred19,prob19,test19,pred20,prob20,test20,pred21,prob21,test21,pred22,prob22,test22,pred23,prob23,test23,pred24,prob24,test24,pred25,prob25,test25,pred26,prob26,test26,pred27,prob27,test27,pred28,prob28,test28,pred29,prob29,test29,pred30,prob30,test30,pred31,prob31,test31,pred32,prob32,test32,pred33,prob33,test33,pred34,prob34,test34,pred35,prob35,test35,pred36,prob36,test36,pred37,prob37,test37,pred38,prob38,test38,pred39,prob39,test39,pred40,prob40,test40,pred41,prob41,test41,pred42,prob42,test42,pred43,prob43,test43,pred44,prob44,test44,pred45,prob45,test45,pred46,prob46,test46,pred47,prob47,test47,pred48,prob48,test48,pred49,prob49,test49,pred50,prob50,test50,pred51,prob51,test51,pred52,prob52,test52,pred53,prob53,test53,pred54,prob54,test54,pred55,prob55,test55,pred56,prob56,test56,pred57,prob57,test57,pred58,prob58,test58,pred59,prob59,test59,pred60,prob60,test60,pred61,prob61,test61,pred62,prob62,test62,pred63,prob63,test63,pred64,prob64,test64,pred65,prob65,test65,pred66,prob66,test66,pred67,prob67,test67,pred68,prob68,test68,pred69,prob69,test69,pred70,prob70,test70,pred71,prob71,test71,pred72,prob72,test72
     342,  39.73%,0.221326164874552,1,0.38198653,-1,1,0.38198653,-1,1,0.38198653,0,1,0.3897098,0,1,0.38198653,0,1,0.38198653,0,0,0.55476403,0,0,0.55476403,0,0,0.55476403,1,0,0.55476403,0,0,0.55476403,0,1,0.38198653,0,1,0.38198653,0,0,0.55476403,0,1,0.3897098,0,0,0.55476403,0,1,0.39177147,0,1,0.39177147,0,1,0.39266217,0,1,0.39266217,0,0,0.5705651,0,0,0.5705651,0,1,0.38598895,0,1,0.38598895,0,1,0.38761175,1,1,0.38761175,1,1,0.39009523,-1,1,0.39009523,-1,1,0.3897098,0,1,0.39615837,0,1,0.3961583,0,1,0.38970983,0,0,0.57196754,0,0,0.57196754,0,0,0.57196754,0,1,0.3897098,0,0,0.57924604,0,0,0.57924604,0,0,0.57924604,0,0,0.57924604,0,0,0.57924604,0,0,0.57924604,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,-1,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,1,0.39288014,0,0,0.56698525,0,0,0.56698525,0,0,0.56698525,0,0,0.56698525,0,0,0.56698525,0,0,0.56698525,0,1,0.38887587,0,1,0.38887587,0,1,0.3888759,0,0,0.57196754,0,0,0.57196754,0,0,0.57196754,0,0,0.57196754,0,1,0.38409182,0,1,0.38409182,0,1,0.38409182,0,1,0.38757703,0,1,0.38757703,0,1,0.38757703,0
     343,  43.84%,0.2318840579710145,-1,0.3667374,0,-1,0.3667374,0,-1,0.3667374,1,-1,0.351048,0,-1,0.3667374,0,-1,0.3667374,1,1,0.50981516,0,1,0.50981516,0,1,0.50981516,0,1,0.50981516,0,1,0.50981516,1,-1,0.3667374,1,-1,0.3667374,0,1,0.50981516,-1,-1,0.351048,0,1,0.50981516,-1,1,0.3521004,1,1,0.3521004,1,1,0.35288715,1,1,0.35288715,1,1,0.4895593,1,1,0.4895593,1,-1,0.35661143,1,-1,0.35661143,1,-1,0.36722386,1,-1,0.36722386,1,1,0.3636624,0,1,0.3636624,0,-1,0.351048,0,1,0.3506367,1,1,0.3506367,1,-1,0.351048,0,1,0.5002782,0,1,0.5002782,1,1,0.5002782,0,-1,0.351048,0,1,0.50529015,1,1,0.50529015,1,1,0.50529015,1,1,0.50529015,1,1,0.50529015,1,1,0.50529015,0,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,0,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.36485058,1,1,0.50260526,1,1,0.50260526,1,1,0.50260526,1,1,0.50260526,1,1,0.50260526,1,1,0.50260526,1,-1,0.35903296,1,-1,0.35903296,1,-1,0.359033,1,1,0.50027823,0,1,0.5002782,0,1,0.5002782,0,1,0.5002782,0,-1,0.36657333,0,-1,0.36657333,1,-1,0.36657333,1,-1,0.3564146,0,-1,0.3564146,0,-1,0.3564146,0
     344,  34.25%,0.1950354609929078,-1,0.46748883,0,-1,0.46748883,0,-1,0.46748883,0,-1,0.45559618,0,-1,0.46748883,0,-1,0.46748883,0,0,0.61115336,0,0,0.61115336,0,0,0.61115336,1,0,0.61115336,0,0,0.61115336,1,-1,0.46748883,-1,-1,0.46748883,-1,0,0.61115336,0,-1,0.45559618,0,0,0.61115336,0,-1,0.45043275,0,-1,0.45043275,0,-1,0.4467585,1,-1,0.4467585,1,0,0.6066506,0,0,0.6066506,0,-1,0.46123937,0,-1,0.46123937,0,-1,0.47083402,0,-1,0.47083402,0,-1,0.43411994,0,-1,0.43411994,0,-1,0.45559618,0,-1,0.4521211,0,-1,0.4521211,0,-1,0.45559618,0,0,0.6408995,0,0,0.6408995,1,0,0.6408995,0,-1,0.45559618,0,0,0.62393385,0,0,0.62393385,1,0,0.62393385,0,0,0.62393385,0,0,0.62393385,0,0,0.62393385,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,-1,0.4335674,0,0,0.6241595,0,0,0.6241595,0,0,0.6241595,0,0,0.6241595,0,0,0.6241595,0,0,0.6241595,0,-1,0.4618999,0,-1,0.4618999,0,-1,0.4618999,0,0,0.6408995,0,0,0.6408995,1,0,0.6408995,0,0,0.6408995,0,-1,0.4685432,0,-1,0.4685432,0,-1,0.4685432,0,-1,0.46197656,0,-1,0.46197656,0,-1,0.46197656,0
     345, 100.00%,1.0,0,0.99998367,0,0,0.99998367,0,0,0.99998367,0,0,0.999984,0,0,0.99998367,0,0,0.99998367,0,0,0.99999547,0,0,0.99999547,0,0,0.99999547,0,0,0.99999547,0,0,0.99999547,0,0,0.99998367,0,0,0.99998367,0,0,0.99999547,0,0,0.999984,0,0,0.99999547,0,0,0.9999848,0,0,0.9999848,0,0,0.99998146,0,0,0.99998146,0,0,0.99999577,0,0,0.99999577,0,0,0.99998444,0,0,0.99998444,0,0,0.9999859,0,0,0.9999859,0,0,0.9999828,0,0,0.9999828,0,0,0.999984,0,0,0.9999854,0,0,0.9999854,0,0,0.999984,0,0,0.9999966,0,0,0.9999966,0,0,0.9999966,0,0,0.999984,0,0,0.9999958,0,0,0.9999958,0,0,0.9999958,0,0,0.9999958,0,0,0.9999958,0,0,0.9999958,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.9999841,0,0,0.99999624,0,0,0.99999624,0,0,0.99999624,0,0,0.99999624,0,0,0.99999624,0,0,0.99999624,0,0,0.9999833,0,0,0.9999833,0,0,0.9999833,0,0,0.9999966,0,0,0.9999966,0,0,0.9999966,0,0,0.9999966,0,0,0.99998367,0,0,0.99998367,0,0,0.99998367,0,0,0.99998474,0,0,0.99998474,0,0,0.99998474,0
     346,   6.85%,0.0641025641025641,1,0.37659162,0,1,0.37659162,0,1,0.37659162,1,1,0.3715093,0,1,0.37659162,0,1,0.37659162,1,1,0.48601612,1,1,0.48601612,0,1,0.48601612,1,1,0.48601612,0,1,0.48601612,1,1,0.37659162,0,1,0.37659162,0,1,0.48601612,0,1,0.3715093,0,1,0.48601612,0,1,0.3721863,0,1,0.3721863,0,1,0.36752036,0,1,0.36752036,0,1,0.4899207,0,1,0.4899207,0,1,0.37377867,0,1,0.37377867,0,1,0.37145734,0,1,0.37145734,0,1,0.3763748,0,1,0.3763748,0,1,0.3715093,0,1,0.36798802,0,1,0.367988,0,1,0.37150937,0,1,0.5020681,0,1,0.5020681,0,1,0.5020681,0,1,0.3715093,0,1,0.49130204,0,1,0.49130204,0,1,0.49130204,0,1,0.49130204,0,1,0.49130204,0,1,0.49130204,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.37700167,0,1,0.49757093,0,1,0.49757093,0,1,0.49757093,0,1,0.49757093,0,1,0.49757093,0,1,0.49757093,0,1,0.37018797,0,1,0.37018797,0,1,0.37018797,0,1,0.5020681,0,1,0.5020681,0,1,0.5020681,0,1,0.5020681,0,1,0.37334004,0,1,0.37334004,0,1,0.37334004,0,1,0.3726586,0,1,0.3726586,0,1,0.3726586,0
     347,   2.74%,0.02666666666666667,1,0.42247766,0,1,0.42247766,0,1,0.42247766,0,1,0.43255866,0,1,0.42247766,0,1,0.42247766,0,1,0.5861158,1,1,0.5861158,1,1,0.5861158,0,1,0.5861158,0,1,0.5861158,0,1,0.42247766,0,1,0.42247766,0,1,0.5861158,0,1,0.43255866,0,1,0.5861158,0,1,0.43434322,0,1,0.43434322,0,1,0.43844607,0,1,0.43844607,0,1,0.5729056,0,1,0.5729056,0,1,0.4285537,0,1,0.4285537,0,1,0.43059865,0,1,0.43059865,0,1,0.44169435,0,1,0.44169435,0,1,0.43255866,0,1,0.43828192,0,1,0.43828198,0,1,0.4325587,0,1,0.57949704,0,1,0.57949704,0,1,0.57949704,0,1,0.43255866,0,1,0.58372915,0,1,0.58372915,0,1,0.58372915,0,1,0.58372915,0,1,0.58372915,0,1,0.58372915,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.44481614,0,1,0.5861258,0,1,0.5861258,0,1,0.5861258,0,1,0.5861258,0,1,0.5861258,0,1,0.5861258,0,1,0.4322235,0,1,0.4322235,0,1,0.4322236,0,1,0.57949704,0,1,0.57949704,0,1,0.57949704,0,1,0.57949704,0,1,0.4257135,0,1,0.4257135,0,1,0.4257135,0,1,0.43049288,0,1,0.43049288,0,1,0.43049288,0
     348,  39.73%,0.22840579710144926,1,0.37478673,-1,1,0.37478673,-1,1,0.37478673,0,1,0.37957817,0,1,0.37478673,-1,1,0.37478673,1,0,0.547405,0,0,0.547405,0,0,0.547405,1,0,0.547405,0,0,0.547405,1,1,0.37478673,-1,1,0.37478673,0,0,0.547405,0,1,0.37957817,0,0,0.547405,0,1,0.380565,0,1,0.380565,0,1,0.38291147,0,1,0.38291147,0,0,0.5603867,0,0,0.5603867,0,1,0.37671882,0,1,0.37671882,0,1,0.37520355,1,1,0.37520355,1,1,0.38884604,0,1,0.38884604,0,1,0.37957817,0,1,0.38188156,0,1,0.38188156,0,1,0.37957817,0,0,0.5725882,0,0,0.5725882,0,0,0.5725882,0,1,0.37957817,0,0,0.5683454,0,0,0.5683454,0,0,0.5683454,0,0,0.5683454,0,0,0.5683454,0,0,0.5683454,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,1,0.3931858,0,0,0.5684794,0,0,0.5684794,0,0,0.5684794,0,0,0.5684794,0,0,0.5684794,0,0,0.5684794,0,1,0.3775677,0,1,0.3775677,0,1,0.3775677,0,0,0.5725882,0,0,0.5725882,0,0,0.5725882,0,0,0.5725882,0,1,0.37346116,0,1,0.37346116,0,1,0.37346116,0,1,0.3768963,0,1,0.3768963,0,1,0.3768963,0
     349,  27.40%,0.25375172173201727,-1,0.35647166,-1,-1,0.35647166,-1,-1,0.35647166,-1,-1,0.35061473,0,-1,0.35647166,-1,-1,0.35647166,0,0,0.42913288,-1,0,0.42913288,-1,0,0.42913288,-1,0,0.42913288,-1,0,0.42913288,1,-1,0.35647166,0,-1,0.35647166,1,0,0.42913288,0,-1,0.35061473,0,0,0.42913288,1,1,0.34855804,0,1,0.34855804,0,1,0.34990036,1,1,0.34990036,1,0,0.43857774,1,0,0.43857774,1,-1,0.35456908,1,-1,0.35456908,1,-1,0.3535091,1,-1,0.3535091,1,-1,0.35662356,-1,-1,0.35662356,-1,-1,0.35061473,0,1,0.3594212,0,1,0.3594212,0,-1,0.35061473,0,0,0.4589225,0,0,0.4589225,1,0,0.4589225,0,-1,0.35061473,0,0,0.4414459,1,0,0.4414459,1,0,0.4414459,1,0,0.4414459,1,0,0.4414459,1,0,0.4414459,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,-1,0.3495544,1,0,0.4447624,0,0,0.4447624,0,0,0.4447624,0,0,0.4447624,0,0,0.4447624,0,0,0.4447624,0,-1,0.3535272,0,-1,0.3535272,1,-1,0.3535272,1,0,0.45892256,0,0,0.4589225,0,0,0.4589225,1,0,0.4589225,0,-1,0.35621607,0,-1,0.35621607,0,-1,0.35621607,0,-1,0.35389298,0,-1,0.35389298,0,-1,0.35389298,0
     350,  30.14%,0.23157894736842105,1,0.41922536,0,1,0.41922536,0,1,0.41922536,0,1,0.42641985,0,1,0.41922536,0,1,0.41922536,0,1,0.4619658,0,1,0.4619658,0,1,0.4619658,0,1,0.4619658,0,1,0.4619658,0,1,0.41922536,0,1,0.41922536,0,1,0.4619658,0,1,0.42641985,0,1,0.4619658,1,1,0.4251353,0,1,0.4251353,0,1,0.43141422,1,1,0.43141422,1,1,0.44675398,1,1,0.44675398,1,1,0.42241174,1,1,0.42241174,1,1,0.4261397,1,1,0.4261397,1,1,0.429367,0,1,0.429367,0,1,0.42641985,0,1,0.43219212,0,1,0.43219215,0,1,0.42641985,0,1,0.44534975,0,1,0.44534975,0,1,0.44534975,0,1,0.42641985,0,1,0.44663107,1,1,0.44663107,0,1,0.44663107,1,1,0.44663107,1,1,0.44663107,1,1,0.44663107,1,1,0.43422562,0,1,0.43422562,0,1,0.43422562,1,1,0.43422562,1,1,0.43422562,0,1,0.43422562,1,1,0.43422562,1,1,0.43422562,0,1,0.43422562,1,1,0.43422562,1,1,0.43422562,1,1,0.43422562,1,1,0.44656911,0,1,0.44656911,0,1,0.44656911,0,1,0.44656911,0,1,0.44656911,0,1,0.44656911,0,1,0.4285549,0,1,0.4285549,0,1,0.42855492,0,1,0.44534978,0,1,0.44534975,0,1,0.44534975,0,1,0.44534975,0,1,0.419947,0,1,0.419947,0,1,0.419947,0,1,0.42469835,0,1,0.42469835,0,1,0.42469835,0
     351,   5.48%,0.05031446540880503,-1,0.3673304,0,-1,0.3673304,0,-1,0.3673304,1,-1,0.35477415,0,-1,0.3673304,1,-1,0.3673304,1,1,0.50498486,1,1,0.50498486,0,1,0.50498486,1,1,0.50498486,0,1,0.50498486,1,-1,0.3673304,0,-1,0.3673304,0,1,0.50498486,0,-1,0.35477415,0,1,0.50498486,0,-1,0.3554359,0,-1,0.3554359,0,1,0.35833257,-1,1,0.35833257,0,1,0.51203597,0,1,0.51203597,0,-1,0.35814932,0,-1,0.35814932,0,-1,0.36253563,0,-1,0.36253563,0,1,0.36035272,0,1,0.36035272,0,-1,0.35477415,0,1,0.35424843,0,1,0.35424843,0,-1,0.35477415,0,1,0.5063578,0,1,0.5063578,1,1,0.5063578,0,-1,0.35477415,0,1,0.5101528,0,1,0.5101528,0,1,0.5101528,0,1,0.5101528,0,1,0.5101528,0,1,0.5101528,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.36395147,0,1,0.50232077,0,1,0.50232077,0,1,0.50232077,0,1,0.50232077,0,1,0.50232077,0,1,0.50232077,0,-1,0.35532594,0,-1,0.35532594,0,-1,0.3553259,0,1,0.5063578,0,1,0.5063577,0,1,0.5063577,0,1,0.5063577,0,-1,0.36642048,0,-1,0.36642048,0,-1,0.36642048,0,-1,0.35799542,0,-1,0.35799542,0,-1,0.35799542,0
     352,  57.53%,0.39444444444444443,0,0.40982643,-1,0,0.40982643,0,0,0.40982643,1,0,0.40821224,0,0,0.40982643,0,0,0.40982643,1,1,0.48725665,0,1,0.48725665,0,1,0.48725665,1,1,0.48725665,1,1,0.48725665,1,0,0.40982643,0,0,0.40982643,0,1,0.48725665,0,0,0.40821224,0,1,0.48725665,0,1,0.40955147,0,1,0.40955147,0,1,0.41099644,1,1,0.41099644,1,0,0.47262263,0,0,0.47262263,1,1,0.40664643,0,1,0.40664643,1,1,0.40968096,1,1,0.40968096,1,0,0.40875942,0,0,0.40875942,0,0,0.40821224,0,1,0.41523963,0,1,0.41523963,0,0,0.40821224,0,0,0.47694105,0,0,0.47694105,1,0,0.47694105,0,0,0.40821224,0,1,0.48311487,1,1,0.48311487,0,1,0.48311487,1,1,0.48311487,0,1,0.48311487,0,1,0.48311487,0,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,0,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.41099072,1,1,0.4718905,0,1,0.4718905,0,1,0.4718905,0,1,0.4718905,0,1,0.4718905,0,1,0.4718905,0,1,0.41000587,-1,1,0.41000587,-1,1,0.41000587,-1,0,0.47694105,0,0,0.47694105,0,0,0.47694105,0,0,0.47694105,0,0,0.40715218,0,0,0.40715218,0,0,0.40715218,0,1,0.40850106,0,1,0.40850106,0,1,0.40850106,0
     353,   0.00%,0.0,-1,0.38102877,0,-1,0.38102877,0,-1,0.38102877,0,-1,0.36741665,0,-1,0.38102877,0,-1,0.38102877,0,1,0.45749003,0,1,0.45749003,0,1,0.45749003,0,1,0.45749003,0,1,0.45749003,0,-1,0.38102877,0,-1,0.38102877,0,1,0.45749003,0,-1,0.36741665,0,1,0.45749003,0,-1,0.3600122,0,-1,0.3600122,0,-1,0.3616654,0,-1,0.3616654,0,1,0.44247416,0,1,0.44247416,0,-1,0.37137684,0,-1,0.37137684,0,-1,0.37734926,0,-1,0.37734926,0,-1,0.35610408,0,-1,0.35610408,0,-1,0.36741665,0,-1,0.3575885,0,-1,0.35758847,0,-1,0.3674166,0,1,0.45308337,0,1,0.45308337,0,1,0.45308337,0,-1,0.36741665,0,1,0.4635579,0,1,0.4635579,0,1,0.4635579,0,1,0.4635579,0,1,0.4635579,0,1,0.4635579,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,-1,0.34857434,0,1,0.4557642,0,1,0.4557642,0,1,0.4557642,0,1,0.4557642,0,1,0.4557642,0,1,0.4557642,0,-1,0.37250194,0,-1,0.37250194,0,-1,0.37250188,0,1,0.4530834,0,1,0.45308337,0,1,0.45308337,0,1,0.45308337,0,-1,0.37924257,0,-1,0.37924257,0,-1,0.37924257,0,-1,0.37107134,0,-1,0.37107134,0,-1,0.37107134,0
     354,  31.51%,0.22108843537414966,-1,0.4307586,1,-1,0.4307586,0,-1,0.4307586,1,-1,0.4138283,0,-1,0.4307586,0,-1,0.4307586,1,0,0.44937617,1,0,0.44937617,1,0,0.44937617,1,0,0.44937617,0,0,0.44937617,1,-1,0.4307586,1,-1,0.4307586,1,0,0.44937617,1,-1,0.4138283,0,0,0.44937617,1,-1,0.40642306,1,-1,0.40642306,1,-1,0.40519124,1,-1,0.40519124,1,0,0.45633587,1,0,0.45633587,1,-1,0.42058393,0,-1,0.42058393,1,-1,0.42850143,1,-1,0.42850143,1,-1,0.40152007,0,-1,0.40152007,0,-1,0.4138283,0,-1,0.4023416,0,-1,0.4023416,0,-1,0.4138283,0,0,0.46095556,0,0,0.46095556,1,0,0.46095556,0,-1,0.4138283,0,0,0.45690277,0,0,0.45690277,0,0,0.45690277,0,0,0.45690277,0,0,0.45690277,0,0,0.45690277,0,-1,0.3951868,-1,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,-1,0.3951868,0,0,0.45597017,0,0,0.45597017,0,0,0.45597017,0,0,0.45597017,0,0,0.45597017,0,0,0.45597017,0,-1,0.42016378,-1,-1,0.42016378,-1,-1,0.42016375,-1,0,0.46095565,0,0,0.46095556,0,0,0.46095556,0,0,0.46095556,0,-1,0.42886877,0,-1,0.42886877,0,-1,0.42886877,0,-1,0.42045164,0,-1,0.42045164,0,-1,0.42045164,0
     355, 100.00%,1.0,0,0.73296016,0,0,0.73296016,0,0,0.73296016,0,0,0.7317419,0,0,0.73296016,0,0,0.73296016,0,0,0.8648218,0,0,0.8648218,0,0,0.8648218,0,0,0.8648218,0,0,0.8648218,0,0,0.73296016,0,0,0.73296016,0,0,0.8648218,0,0,0.7317419,0,0,0.8648218,0,0,0.7327919,0,0,0.7327919,0,0,0.72841424,0,0,0.72841424,0,0,0.88608253,0,0,0.88608253,0,0,0.73318666,0,0,0.73318666,0,0,0.7334746,0,0,0.7334746,0,0,0.73291934,0,0,0.73291934,0,0,0.7317419,0,0,0.7309288,0,0,0.7309287,0,0,0.7317419,0,0,0.88806516,0,0,0.88806516,0,0,0.88806516,0,0,0.7317419,0,0,0.87791896,0,0,0.87791896,0,0,0.87791896,0,0,0.87791896,0,0,0.87791896,0,0,0.87791896,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.7327667,0,0,0.8689532,0,0,0.8689532,0,0,0.8689532,0,0,0.8689532,0,0,0.8689532,0,0,0.8689532,0,0,0.7306438,0,0,0.7306438,0,0,0.7306438,0,0,0.88806516,0,0,0.88806516,0,0,0.88806516,0,0,0.88806516,0,0,0.73262036,0,0,0.73262036,0,0,0.73262036,0,0,0.73281753,0,0,0.73281753,0,0,0.73281753,0
     356,   0.00%,0.0,1,0.51620215,-1,1,0.51620215,-1,1,0.51620215,-1,1,0.52133244,0,1,0.51620215,-1,1,0.51620215,-1,1,0.5882739,0,1,0.5882739,-1,1,0.5882739,0,1,0.5882739,0,1,0.5882739,0,1,0.51620215,0,1,0.51620215,0,1,0.5882739,0,1,0.52133244,0,1,0.5882739,0,1,0.52064586,0,1,0.52064586,0,1,0.5289041,0,1,0.5289041,0,1,0.58266246,0,1,0.58266246,0,1,0.5187001,0,1,0.5187001,0,1,0.5171706,0,1,0.5171706,0,1,0.5284331,0,1,0.5284331,0,1,0.52133244,0,1,0.52199036,0,1,0.52199036,0,1,0.52133244,0,1,0.5795553,0,1,0.5795553,0,1,0.5795553,0,1,0.52133244,0,1,0.58628243,0,1,0.58628243,0,1,0.58628243,0,1,0.58628243,0,1,0.58628243,0,1,0.58628243,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.52928954,0,1,0.5782278,0,1,0.5782278,0,1,0.5782278,0,1,0.5782278,0,1,0.5782278,0,1,0.5782278,0,1,0.52099335,0,1,0.52099335,0,1,0.52099335,0,1,0.5795553,0,1,0.57955533,0,1,0.57955533,0,1,0.57955533,0,1,0.51711017,0,1,0.51711017,0,1,0.51711017,0,1,0.51910883,0,1,0.51910883,0,1,0.51910883,0
     357, 100.00%,1.0,0,0.9949578,0,0,0.9949578,0,0,0.9949578,0,0,0.9948272,0,0,0.9949578,0,0,0.9949578,0,0,0.9945586,0,0,0.9945586,0,0,0.9945586,0,0,0.9945586,0,0,0.9945586,0,0,0.9949578,0,0,0.9949578,0,0,0.9945586,0,0,0.9948272,0,0,0.9945586,0,0,0.99480546,0,0,0.99480546,0,0,0.993995,0,0,0.993995,0,0,0.9957927,0,0,0.9957927,0,0,0.9949792,0,0,0.9949792,0,0,0.995552,0,0,0.995552,0,0,0.9938779,0,0,0.9938779,0,0,0.9948272,0,0,0.99508065,0,0,0.99508065,0,0,0.9948272,0,0,0.9957197,0,0,0.9957197,0,0,0.9957197,0,0,0.9948272,0,0,0.99464935,0,0,0.99464935,0,0,0.99464935,0,0,0.99464935,0,0,0.99464935,0,0,0.99464935,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.99418706,0,0,0.9952525,0,0,0.9952525,0,0,0.9952525,0,0,0.9952525,0,0,0.9952525,0,0,0.9952525,0,0,0.9948945,0,0,0.9948945,0,0,0.9948945,0,0,0.9957197,0,0,0.9957197,0,0,0.9957197,0,0,0.9957197,0,0,0.99509513,0,0,0.99509513,0,0,0.99509513,0,0,0.99504346,0,0,0.99504346,0,0,0.99504346,0
     358,  95.89%,0.48951048951048953,0,0.71611404,0,0,0.71611404,0,0,0.71611404,0,0,0.7143547,0,0,0.71611404,0,0,0.71611404,1,0,0.8650496,0,0,0.8650496,0,0,0.8650496,1,0,0.8650496,0,0,0.8650496,1,0,0.71611404,0,0,0.71611404,0,0,0.8650496,0,0,0.7143547,0,0,0.8650496,0,0,0.7154574,0,0,0.7154574,0,0,0.71034795,0,0,0.71034795,0,0,0.9047478,0,0,0.9047478,0,0,0.71488935,0,0,0.71488935,0,0,0.71535677,0,0,0.71535677,0,0,0.71092474,0,0,0.71092474,0,0,0.7143547,0,0,0.7134444,0,0,0.7134445,0,0,0.7143547,0,0,0.90535086,0,0,0.90535086,0,0,0.90535086,0,0,0.7143547,0,0,0.87893474,0,0,0.87893474,0,0,0.87893474,0,0,0.87893474,0,0,0.87893474,0,0,0.87893474,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.70898193,0,0,0.8783142,0,0,0.8783142,0,0,0.8783142,0,0,0.8783142,0,0,0.8783142,0,0,0.8783142,0,0,0.71155804,0,0,0.71155804,0,0,0.71155804,0,0,0.90535086,0,0,0.9053508,0,0,0.9053508,0,0,0.9053508,0,0,0.7163562,0,0,0.7163562,0,0,0.7163562,0,0,0.7138601,0,0,0.7138601,0,0,0.7138601,0
